  Vessel_5,311980,11, 2,  3,  1, 305.1256944, -70.87008 ,  42.81295,10.0,       6.1,      50.3,    1022.0,  1.90,230.00,  2019,     0
  Vessel_5,311980,11, 2,  4,  1, 305.1673611, -70.84212 ,  42.81727,10.0,       5.8,      51.3,    1023.0,  3.10,243.00,  2019,     0
  Vessel_5,311980,11, 2,  6,  0, 305.2500000, -70.55770 ,  42.77921,10.0,       7.2,      53.8,    1023.0, 11.10,304.00,  2019,     0
  Vessel_5,311980,11, 2,  8, 25, 305.3506944, -70.27411 ,  42.76360,10.0,       8.1,      54.1,    1022.0, 15.40,339.00,  2019,     0
  Vessel_5,311980,11, 2, 10, 52, 305.4527778, -70.32241 ,  42.70848,10.0,       7.1,      57.9,    1023.0,  9.30,190.00,  2019,     0
  Vessel_5,311980,11, 2, 13, 20, 305.5555556, -70.35357 ,  42.68610,10.0,       8.0,      59.0,    1024.0,  6.00, 80.00,  2019,     0
  Vessel_5,311980,11, 2, 15, 47, 305.6576389, -70.30177 ,  42.76751,10.0,       7.9,      61.6,    1024.0,  9.20, 87.00,  2019,     0
  Vessel_5,311980,11, 2, 18, 14, 305.7597222, -70.38846 ,  42.84279,10.0,       8.2,      62.5,    1022.0,  7.70,100.00,  2019,     0
  Vessel_5,311980,11, 2, 20, 43, 305.8631944, -70.68700 ,  42.83971,10.0,       9.3,      64.7,    1020.0,  7.10,136.00,  2019,     0
  Vessel_5,311980,11, 2, 21, 54, 305.9125000, -70.84444 ,  42.81603,10.0,       8.9,      63.8,    1019.0,  4.40,146.00,  2019,     0
  Vessel_5,311980,11, 2, 22, 53, 305.9534722, -70.87025 ,  42.81272,10.0,       7.8,      66.6,    1019.0,  2.20,189.00,  2019,     0
  Vessel_5,311980,11, 3,  1, 10, 306.0486111, -70.87016 ,  42.81296,10.0,       5.0,      80.9,    1018.0,  1.00,299.00,  2019,     0
  Vessel_5,311980,11, 3,  2, 10, 306.0902778, -70.87012 ,  42.81294,10.0,       4.2,      91.1,    1018.0,  0.70,304.00,  2019,     0
  Vessel_5,311980,11, 3,  3,  9, 306.1312500, -70.87016 ,  42.81297,10.0,       4.1,      92.7,    1018.0,  1.50,287.00,  2019,     0
  Vessel_5,311980,11, 3,  4,  9, 306.1729167, -70.87008 ,  42.81294,10.0,       3.9,      88.8,    1018.0,  0.50,272.00,  2019,     0
  Vessel_5,311980,11, 3,  5, 56, 306.2472222, -70.87016 ,  42.81295,10.0,       2.6,      91.8,    1017.0,  0.40,303.00,  2019,     0
  Vessel_5,311980,11, 3,  6, 56, 306.2888889, -70.87012 ,  42.81292,10.0,       1.8,      94.2,    1016.0,  0.50,245.00,  2019,     0
  Vessel_5,311980,11, 3,  7, 55, 306.3298611, -70.87016 ,  42.81291,10.0,       1.4,      95.0,    1016.0,  0.30,255.00,  2019,     0
  Vessel_5,311980,11, 3,  8, 55, 306.3715278, -70.87008 ,  42.81292,10.0,       1.1,      95.7,    1016.0,  0.50,277.00,  2019,     0
  Vessel_5,311980,11, 3,  9, 57, 306.4145833, -70.87003 ,  42.81289,10.0,       0.9,      95.5,    1016.0,  0.40,251.00,  2019,     0
